Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Virgin Islands (U.S.),VIR,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.57882609449716,8.61965545371659,8.78124308781243,9.26838106238181,10.1108720834023,10.9918614830907,11.4933700301896,11.48473874806,11.0647421817801,10.4808929090079,9.96364684922196,9.60648622087548,9.44324979872201,9.46351080803666,9.63296230094248,9.71171353429092,9.49116529861591,9.06175217706461,8.55291023532077,8.06382187787365,7.69313075112348,7.50401828075679,7.50405311510847,7.66748232211325,7.94146266269738,8.0365587661899,7.93216735916514,7.81017381721158,7.63912424591609,7.4563702366393,7.32283464566929,7.26948974428833,7.27625397196717,7.32524845843391,7.37330799819781,7.2245777301211,7.02342463851479,6.91049991489532,6.73970884295932,6.53336742521094,6.28611815573941,6.06070270557593,5.91916614878051,5.84431594046979,5.8249849960759,5.923066057724,6.08330657915076,6.19084318778449,6.2539674788808,6.30296282550875
Virgin Islands (U.S.),VIR,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.50887573964497,7.4969619189315,7.48145477587318,7.4094754474868,7.32437385461209,7.29435852582197,7.36919675755343,7.68675779498079,8.17470614434267,8.54927016078594,8.71820391601432,8.6401524172422,8.27676562455497,7.75771363571733,7.2737968726279,7.10037350479883,7.26025987632955,7.48464782480024,7.63766192154529,7.65323246342105,7.48002447451771,7.12447502457332,6.65482007996446,6.16408060720794,5.75252075265308,5.52654060576169,5.55032097286921,5.73580379741254,5.97069046334539,6.19212911587937,6.36532761275736,6.41409817351598,6.31123507115784,6.12874028802122,5.96571531143421,5.831358307275,5.77187190191638,5.82602856906337,5.90129154725127,5.96004669377918,5.9338530728882,5.78273847639126,5.53209630922896,5.22066456260289,4.90874149032041,4.76690582265607,4.79373969251884,4.84817498777397,4.93596763739579,5.06209609440854
Virgin Islands (U.S.),VIR,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.76767176234484,6.63419549882432,6.55537317081689,6.48503583924992,6.39086546417343,6.46650022156653,6.83798978035225,7.39571565822397,8.04099989540843,8.55462428944857,8.7844865761099,8.70459850128987,8.34055216412054,7.81512007235846,7.32348878778031,7.17782723042687,7.38546959720176,7.62394622129104,7.73830045015317,7.67642973136898,7.41785498900843,6.98599895427874,6.47243881726241,5.97387333577388,5.58879351040974,5.38054703032409,5.40245434341482,5.59153922004602,5.80608302427594,5.97907324364724,6.10090405365996,6.11061378585607,5.9584381152894,5.72065161094879,5.55446727653823,5.44302676753269,5.4455838308507,5.63493096508706,5.8555140773114,6.05164919457939,6.1198187336299,6.00116940413544,5.7381785671453,5.40949435180204,5.08286782697013,4.98964169687838,5.14631565179134,5.32862888658751,5.52150983934762,5.73019113007979
Virgin Islands (U.S.),VIR,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.71834319526627,8.40781837386001,8.11510602733441,7.89304564944848,7.66951740989615,7.4464278614877,7.31122574306067,7.21779147085779,7.16000852036173,7.18869976040875,7.25591900013398,7.32745891879019,7.46598817062403,7.58708943551827,7.53757400941248,7.3594629095551,7.16951832137478,6.99911216336194,6.86410033414199,6.78785569797081,6.78897926864382,6.82780806004825,6.83873833851621,6.76297305426302,6.55351582141691,6.2795592859093,5.97828479847835,5.63262282504211,5.3135695902502,5.07976527613789,5.08798946084758,5.3412171803653,5.63005077594222,5.83928523420767,5.93340513372824,5.95121159963593,5.87464869437092,5.72209089487578,5.56723861986824,5.43097605061003,5.37479742623438,5.41232797091883,5.47829794145113,5.51425485734657,5.45922411265893,5.34508108825188,5.19884445526691,4.99155292757747,4.76722615828174,4.58443382972745
Virgin Islands (U.S.),VIR,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.18612026461188,7.76788713469936,7.33419481018406,6.91306858715222,6.48243146340118,6.11631702387514,5.98564128823033,6.03481951497619,6.15939755255726,6.36799302933488,6.63110305551837,6.91515498955817,7.17364939922342,7.33747294179819,7.28286480337992,7.07161642727089,6.88034316525853,6.75014149678777,6.67645117758887,6.66001447829234,6.6766531136315,6.67809213966188,6.58534702385548,6.34477177703705,5.95007562839003,5.55426872816415,5.23142332592521,4.92256530229501,4.66152162756243,4.4881874478287,4.56692913385827,4.87584166893706,5.17964013490068,5.37080650047395,5.42517972927971,5.3731813128978,5.23831247396711,5.06222653864253,4.90151446174391,4.80184096139095,4.86113998253856,5.05820443310477,5.24645929414843,5.34113322574861,5.28484372835972,5.19445359951034,5.12966860485856,5.01433009802269,4.90380389667464,4.85062163666729
Virgin Islands (U.S.),VIR,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,8.81775147928994,8.81895308294245,8.8448974686725,8.81172368019048,8.76298106291997,8.62521369220372,8.33996561041513,8.05432599496909,7.83195522937201,7.62843149518412,7.46358642601489,7.38461538461538,7.34161832698826,7.33684060855965,7.38481099134659,7.4114699068602,7.40058186852765,7.40326279964487,7.40330480157459,7.37928719804791,7.31176216527497,7.20132249128764,7.0706352732119,6.939013817873,6.82698330084069,6.77981029213602,6.75760164140858,6.72263719982715,6.67822303195394,6.58185595198991,6.37066839945524,6.09571204337899,5.89018808553243,5.81329700956187,5.78082929456112,5.77999261054889,5.81825788789144,5.83982560545995,5.86034912718204,5.86119897574936,5.81494586845411,5.70885340216138,5.59706037597954,5.51425485734657,5.46356717082334,5.43130990415335,5.40693105471128,5.3838972124661,5.34608765616968,5.27788704692329
Virgin Islands (U.S.),VIR,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,8.64200589678155,8.58846393780892,8.55423229606864,8.44628641958533,8.27182966517734,8.03692054948499,7.62099828250179,7.13810614778762,6.73465118711432,6.39496286461143,6.18415496946541,6.1637525080873,6.29006451086901,6.50209859856299,6.77608059798505,6.99474003641513,7.09281698186957,7.11555074521641,7.08917366850208,7.02295004989141,6.9305293465362,6.83301380739364,6.75422682004169,6.68965915878307,6.6080907926048,6.52517999498137,6.42767417141753,6.28564799597842,6.11110573152192,5.90142294178169,5.66929133858268,5.45965827268127,5.34144296937443,5.34442153404149,5.35465924895688,5.37514879049315,5.42376579328401,5.43969081970824,5.4508482806762,5.42879059064178,5.37147133413711,5.30271620687822,5.25082044069386,5.24027254796486,5.27214810027238,5.29568247092613,5.29970629852911,5.29852363864069,5.27491576737145,5.2390672357271
Virgin Islands (U.S.),VIR,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.51479289940828,6.7280718690729,6.91444615603116,7.14398592484118,7.35491753207086,7.58756410766111,7.93416850896585,8.20154827135698,8.26281443039445,8.23558844188709,8.15262120313128,8.00762086211003,7.87612383818629,7.77856770463055,7.71500683163808,7.63179045907995,7.50442014275424,7.38569103284996,7.3071817640866,7.27224898177629,7.2748704290239,7.31570011616478,7.3771657041315,7.44059730011854,7.48683386409548,7.4861506213505,7.41187555586865,7.27822705105253,7.13723478583873,7.01774633132995,6.94302270724478,6.88409674657534,6.80200958306515,6.67718144261531,6.52665589660743,6.39367751353982,6.23846034907728,6.05413957082019,5.89756950906316,5.78117939448712,5.72864225233259,5.74234796914559,5.77469649600065,5.7963112476539,5.79581112040043,5.76295919608212,5.68806933268398,5.59507402302939,5.50030172317457,5.41050856982298
Virgin Islands (U.S.),VIR,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.77634349991328,6.89332501559576,6.97796249083226,7.11802606696787,7.30762866126096,7.53218118738044,7.8300850214954,8.02918166749369,8.0075305930342,7.87311729803742,7.67329536677549,7.36558699479956,7.02383742853358,6.72567810648482,6.50897790055249,6.40805179041068,6.40829048778777,6.49991559840729,6.65675082002738,6.83121050263153,6.9772192284497,7.06830109026124,7.09777657685478,7.08753203213811,7.05993429482548,7.05117069121933,7.02966470190357,6.97879004659616,6.93127789989445,6.87205171510104,6.77554194614562,6.64383295060911,6.49648127570813,6.34216415358005,6.19013105055927,6.06868464285363,5.93053930221949,5.7640898304915,5.63193622467045,5.540271030427,5.51490458570657,5.55998511667464,5.63569162332777,5.70983503675811,5.77420248372651,5.7865247893027,5.72539507009596,5.6308855759736,5.52273060208018,5.42463041999134
Virgin Islands (U.S.),VIR,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.07100591715976,5.14486251973333,5.2374553439743,5.33507516935492,5.46426389737324,5.69514570826542,5.93760746745271,6.17846069847708,6.5335682887628,6.8750180415099,7.16213371102647,7.44653488925935,7.65586579449545,7.76814067017394,7.84784423865189,7.86913148314501,7.80564468600615,7.7075318141462,7.58731175905159,7.45729810143232,7.34865390152606,7.26565990528103,7.21368280764105,7.20617115762283,7.24512389841124,7.31881313687325,7.40306971583554,7.48106144118244,7.55114133847474,7.58946405901831,7.53941055517478,7.42009132420091,7.29814775084031,7.19873822688616,7.11182911506013,7.04340851949644,6.95516930884881,6.8295330163081,6.69222466222503,6.53336345835216,6.35002828840751,6.16891113103271,6.02338706403021,5.9294754170555,5.88918687093517,5.86134848602098,5.8363863769688,5.81958831636509,5.79867241803187,5.77690362461365
Virgin Islands (U.S.),VIR,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.12375808329823,5.17419261960747,5.25268047357944,5.33229156050775,5.45424458050637,5.66237584168261,5.88429822596303,6.12772786300242,6.46689676812049,6.82233102360898,7.12439368505608,7.39732197698702,7.58741579446205,7.66572831024705,7.6566054598635,7.52275945781914,7.2762259839442,6.99639555551142,6.72471705361452,6.51523155485121,6.42861311596599,6.46313832568408,6.58727707866903,6.77058245505867,6.96744607262252,7.15347346883626,7.27026765871099,7.29877612575163,7.29827347464438,7.28553957253509,7.23437348109264,7.14980734052076,7.07448778681015,7.00569719830745,6.93353444729573,6.89010653891179,6.81912846857211,6.67821420347027,6.51916598379314,6.35438506775761,6.1998503305201,6.06176580024451,5.95841646768936,5.90707369553523,5.90692950463967,5.91482649842271,5.92040333416569,5.94036752486693,5.9536598466722,5.95410403909198
Virgin Islands (U.S.),VIR,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.04852071005917,4.10793989710275,4.18100575748637,4.24993942203352,4.34738342496436,4.45473700950185,4.60427413411938,4.78911140143907,4.95149203152534,5.1574662984595,5.43093383352154,5.70802572040962,5.998234138098,6.33584530072515,6.65894944587825,6.91598505980805,7.10403472501567,7.2552900266351,7.38133382157733,7.47453306845911,7.5097178232076,7.48816012867483,7.43936028431808,7.36805788998779,7.29276016902054,7.24219018345473,7.2075800671005,7.19444762904236,7.2168321998072,7.26809477730529,7.33468039842269,7.40849743150685,7.44922405778445,7.43263224869835,7.39274816011488,7.37232920905838,7.34990495420521,7.29679264893901,7.22633714221908,7.14339508962193,7.07114294755617,6.98558748485356,6.87299524950262,6.7410428746684,6.58950499994571,6.40746432006368,6.22820901634808,6.08856088560886,5.98417629573341,5.91626861477943
Virgin Islands (U.S.),VIR,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.17482222937985,4.18326215269447,4.21774409480902,4.27353330842137,4.29036350598489,4.3308150405845,4.48043012129164,4.68236958518534,4.87501307394624,5.11285838761877,5.39942123312359,5.67851439334999,5.97617276275695,6.30697466437667,6.64405264868378,6.93708274327332,7.16898684065466,7.34492448539852,7.45658533702387,7.47295102815441,7.36921969534852,7.18546060148338,6.97618312360071,6.76961908248396,6.61965182038016,6.60238963846584,6.68277128224949,6.81638019373175,7.00777565821964,7.20691864189622,7.3519976669583,7.42322811660763,7.42636021599704,7.37801839129883,7.31356148014652,7.29540692355366,7.28028244441359,7.23389769416382,7.18989954171599,7.12656609562772,7.07188292520684,7.02492956997821,6.94403558695581,6.83387125694818,6.71367896219011,6.55751212392297,6.38533157350266,6.24984947376027,6.15386493481127,6.0951320591328
Virgin Islands (U.S.),VIR,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.57633136094675,3.57641767652103,3.57138955349437,3.56409148853233,3.57157401751171,3.63574921480539,3.71211004667158,3.78293001579471,3.8757963633547,4.00473409219933,4.15621949585622,4.32864967849488,4.5228850006171,4.73671737997061,5.00322605131319,5.26405370904449,5.48284797515365,5.70897454868304,5.95230466425596,6.19007447319963,6.42816009213936,6.66875167545349,6.88938249666815,7.08055413032324,7.23894882629522,7.32145530768079,7.33174241156735,7.31438448581482,7.2752036367174,7.22725779675612,7.17801732195152,7.14451341324201,7.1613745262104,7.22651874288684,7.2940226171244,7.35700961529797,7.41811963946265,7.4458006420221,7.45431198124093,7.45123512577195,7.47005743985117,7.52544109389315,7.57034390352836,7.57987228822179,7.55474967698505,7.43004963684402,7.21108614563848,7.00106699862179,6.80553382652035,6.61534138803034
Virgin Islands (U.S.),VIR,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.57151705854662,3.56543020298479,3.55417408817332,3.53863052167907,3.53246180153346,3.59478183802946,3.68888746653012,3.79446139552562,3.9253216190775,4.03199037384341,4.15023222763457,4.3169812865976,4.51779908889863,4.73988556794276,4.999796880078,5.27007889945377,5.52933040680718,5.80682957828992,6.10218575467145,6.4046878362779,6.69902534871506,6.96469722496563,7.18269898865128,7.33704552898788,7.40483829012399,7.37448607331056,7.25190839694656,7.07932947932175,6.90706974852572,6.78372449672898,6.74054632059881,6.78492196318063,6.92340682690996,7.12198649480607,7.30866422456855,7.47543112352808,7.57680940952456,7.57331517766853,7.53386546885591,7.48759907951931,7.46684405271692,7.49375431882209,7.55786696322463,7.62842926304465,7.67623840081252,7.62159235368897,7.45787702588616,7.26740685436285,7.06699545876263,6.86583781777695
Virgin Islands (U.S.),VIR,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.85325443786982,2.93018660064282,3.0229534703331,3.13003718960377,3.2203217267359,3.24812149644178,3.24244657332351,3.25156484605035,3.26000658391588,3.28307369595966,3.3389476907765,3.41128840200048,3.5032421604276,3.61533721977345,3.7640428115986,3.93834806864924,4.10114409197639,4.24959307487422,4.40426603194947,4.57724440090348,4.76083357327958,4.97006523098919,5.21545979564638,5.4917641230693,5.78163180691432,6.07523141012656,6.36926409594843,6.64062155512245,6.86925682547825,7.04970570741191,7.15220351957843,7.17394406392694,7.1434956733176,7.07417397772182,7.00143600789804,6.98483360217718,7.01792681928566,7.08063907872589,7.17329809803849,7.26954360596475,7.36361631330131,7.47716951206297,7.60790125461854,7.76336622243659,7.94888220540494,8.03144035287485,7.98366298825639,7.89690125816921,7.76546051896386,7.607754987356
Virgin Islands (U.S.),VIR,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.98183890389237,3.03757377993186,3.04776539889871,3.03472953539197,3.06580616691489,3.09220410060201,3.10536478168571,3.14515873602416,3.20154795523481,3.27683498610016,3.38403550868665,3.49801400434053,3.61485074855029,3.74495675769063,3.88162170945726,4.01375682783735,4.13522154404322,4.27667835049499,4.44735571950631,4.65261881004089,4.90146489504504,5.1927806502837,5.51223654751795,5.84959827363635,6.20249140148559,6.54255216476538,6.83447676103972,7.06676205023105,7.23630060714044,7.32339409469455,7.27617381160688,7.11575137196902,6.92340682690996,6.73500698713,6.60639777468706,6.62941575752806,6.75268262689172,6.91150114641008,7.11503636933847,7.31270774737919,7.47723776659876,7.60006378568012,7.68324992640565,7.75954814416353,7.85397719403536,7.88172701162955,7.84789355402561,7.83458972568098,7.80311538649348,7.72808808065813
Virgin Islands (U.S.),VIR,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,2.2189349112426,2.25896943747232,2.30408705057193,2.36201392766464,2.40684178375076,2.48777481811315,2.5978874969295,2.69680010919798,2.79913247226041,2.87509501861884,2.91691388979272,2.94070016670636,2.96778726111021,3.00109009905683,3.04577197510247,3.08921563992246,3.14227714528939,3.23228026043208,3.33867350208267,3.46967099355049,3.62708753239274,3.77178089536235,3.89782318969347,4.02416800835088,4.16993798463289,4.3578203852285,4.59488732927678,4.87508047233956,5.18798255932218,5.50944133235088,5.82056736957354,6.1224671803653,6.40509904884503,6.65029707229207,6.82821755519655,6.9298632951545,6.95607883798558,6.92519246865773,6.87553504298954,6.83367223979515,6.8563428363204,6.94618211193096,7.07905314872711,7.24224344926655,7.41794334480625,7.54944338193838,7.64939621680853,7.76463788734273,7.87385736316295,7.95504355155943
Virgin Islands (U.S.),VIR,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.26827878397463,2.341763040453,2.42144844526712,2.51384312260081,2.58039605052678,2.62637398268539,2.66692269124503,2.64683214206531,2.62211065788097,2.6710509937347,2.73832940279909,2.80086810531919,2.88413521804266,2.98580270124696,3.10164120896978,3.195427877807,3.2542569930946,3.31350723371297,3.38353641118586,3.46989884760619,3.57858490749567,3.70746916090552,3.86107465452019,4.0480915589295,4.27758027688662,4.5553689655838,4.88066479853126,5.22805050173044,5.58433635773838,5.93927746394114,6.25838436862059,6.52706962986027,6.73528666393746,6.87279514516618,6.91492487609943,6.88715532251876,6.79235178610389,6.63816494287974,6.48881604904549,6.39120429557658,6.42123643620339,6.57949290384309,6.81538176386572,7.09274699659315,7.37038917870828,7.54508216017703,7.60770044828119,7.63709929914983,7.64441623126129,7.64396610379168
Virgin Islands (U.S.),VIR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.83302465773323,3.93862489425629,4.07310969836332,4.23293128854445,4.43756122097795,4.60558676573381,4.69782524192394,4.79919709250164,4.91824708887235,5.03566597281499,5.16773563098657,5.31434577294865,5.46708346849902,5.63871423386662,5.82813358449101,6.03083840383159,6.23252078152066,6.43085277034242,6.63848241568449,6.85107524604284,7.06873825616288,7.30895774857334,7.57214096052254,7.85633911936692,8.16463740352558,8.49293368392453,8.8509152226896,9.24712338875181,9.67366182860312,10.1354390292532,10.6090245477736,11.1070265239646,11.672681830475,12.3031974569933,12.9464494796692,13.6919039422073,14.4766368885241,15.1743082321809,15.8723311441243,16.5500811278487,17.2707548816679,18.0642621207318,18.8766525613058,19.7212396331587,20.6081288987105,21.1917018693027,21.4593627827523,21.8115297027986,22.2436144269028,22.6900653671751
